"id"	"housing_median_age"	"population"	"households"	"median_income"	"median_house_value"
"4152"	"33.0"	"2037.0"	"764.0"	"5.6015"	"267200.0"
"4153"	"30.0"	"1272.0"	"472.0"	"3.5606"	"165100.0"
"4154"	"29.0"	"1335.0"	"773.0"	"1.3929"	"193800.0"
"4155"	"32.0"	"624.0"	"173.0"	"1.9728"	"97900.0"
"4156"	"18.0"	"1429.0"	"287.0"	"1.3362"	"95000.0"
"4157"	"31.0"	"1532.0"	"682.0"	"3.7303"	"223800.0"
"4158"	"52.0"	"633.0"	"378.0"	"3.5114"	"347500.0"
"4159"	"15.0"	"4122.0"	"1653.0"	"2.7219"	"74400.0"
"4160"	"43.0"	"1466.0"	"663.0"	"3.5529"	"223000.0"
"4161"	"23.0"	"2511.0"	"1359.0"	"3.4531"	"210900.0"
"4162"	"35.0"	"984.0"	"384.0"	"3.4167"	"198200.0"
"4163"	"37.0"	"1031.0"	"414.0"	"4.0924"	"188400.0"
"4164"	"36.0"	"668.0"	"245.0"	"5.3131"	"314100.0"
"4165"	"14.0"	"1224.0"	"363.0"	"2.7361"	"93600.0"
"4166"	"16.0"	"299.0"	"134.0"	"4.6354"	"179200.0"
"4167"	"7.0"	"2553.0"	"805.0"	"4.075"	"195000.0"
"4168"	"33.0"	"1048.0"	"303.0"	"1.7813"	"94700.0"
"4169"	"38.0"	"402.0"	"100.0"	"3.125"	"175900.0"
"4170"	"44.0"	"687.0"	"234.0"	"3.4167"	"160700.0"
"4171"	"29.0"	"460.0"	"206.0"	"5.3243"	"265700.0"
"4172"	"21.0"	"715.0"	"275.0"	"1.5625"	"71500.0"
"4173"	"33.0"	"1845.0"	"612.0"	"4.008"	"191100.0"
"4174"	"24.0"	"625.0"	"230.0"	"4.4375"	"334100.0"
"4175"	"16.0"	"970.0"	"172.0"	"8.0144"	"500001.0"
"4176"	"32.0"	"434.0"	"187.0"	"1.9417"	"76100.0"
"4177"	"52.0"	"313.0"	"142.0"	"3.4327"	"254500.0"
"4178"	"26.0"	"1730.0"	"472.0"	"2.4866"	"68300.0"
"4179"	"52.0"	"921.0"	"477.0"	"2.875"	"234000.0"
"4180"	"5.0"	"3062.0"	"713.0"	"3.2396"	"125200.0"
"4181"	"12.0"	"2588.0"	"781.0"	"2.375"	"113800.0"
"4182"	"35.0"	"802.0"	"280.0"	"5.752"	"291000.0"
"4183"	"52.0"	"957.0"	"363.0"	"4.2059"	"350000.0"
"4184"	"25.0"	"1642.0"	"509.0"	"1.6435"	"52600.0"
"4185"	"5.0"	"1916.0"	"870.0"	"4.0327"	"131000.0"
"4186"	"24.0"	"1972.0"	"624.0"	"5.7871"	"227400.0"
"4187"	"36.0"	"703.0"	"317.0"	"3.5819"	"231900.0"
"4188"	"22.0"	"1995.0"	"582.0"	"8.2159"	"376200.0"
"4189"	"31.0"	"1198.0"	"499.0"	"3.4659"	"163000.0"
"4190"	"33.0"	"1019.0"	"422.0"	"1.9208"	"93600.0"
"4191"	"16.0"	"1158.0"	"295.0"	"7.4323"	"311800.0"
"4192"	"18.0"	"870.0"	"541.0"	"3.1315"	"137500.0"
"4193"	"35.0"	"3814.0"	"1496.0"	"1.6647"	"69100.0"
"4194"	"29.0"	"1071.0"	"470.0"	"2.925"	"94300.0"
"4195"	"5.0"	"4819.0"	"1582.0"	"5.4498"	"217300.0"
"4196"	"18.0"	"1062.0"	"304.0"	"2.3438"	"89400.0"
"4197"	"38.0"	"679.0"	"167.0"	"3.6607"	"110400.0"
"4198"	"23.0"	"2048.0"	"600.0"	"1.5313"	"91400.0"
"4199"	"23.0"	"1392.0"	"434.0"	"3.7917"	"142200.0"
"4200"	"34.0"	"1622.0"	"802.0"	"3.1546"	"261200.0"
"4201"	"21.0"	"1493.0"	"526.0"	"11.4233"	"500001.0"
"4202"	"24.0"	"2005.0"	"668.0"	"2.2375"	"102900.0"
"4203"	"52.0"	"475.0"	"242.0"	"1.3684"	"258300.0"
"4204"	"16.0"	"1203.0"	"429.0"	"4.1375"	"222400.0"
"4205"	"17.0"	"2084.0"	"833.0"	"4.6445"	"137200.0"
"4206"	"17.0"	"327.0"	"136.0"	"6.8654"	"290500.0"
"4207"	"45.0"	"1484.0"	"427.0"	"1.84"	"91400.0"
"4208"	"42.0"	"1829.0"	"642.0"	"3.3966"	"243200.0"
"4209"	"35.0"	"2487.0"	"679.0"	"2.4932"	"167700.0"
"4210"	"19.0"	"2490.0"	"1222.0"	"2.6437"	"195000.0"
"4211"	"15.0"	"2324.0"	"769.0"	"6.6104"	"330900.0"
"4212"	"20.0"	"852.0"	"217.0"	"3.1833"	"108300.0"
"4213"	"31.0"	"829.0"	"405.0"	"3.6563"	"344700.0"
"4214"	"52.0"	"380.0"	"97.0"	"1.4125"	"42500.0"
"4215"	"27.0"	"1840.0"	"719.0"	"3.6417"	"208100.0"
"4216"	"33.0"	"1459.0"	"443.0"	"2.3958"	"94500.0"
"4217"	"27.0"	"1657.0"	"611.0"	"6.3314"	"342200.0"
"4218"	"20.0"	"1548.0"	"355.0"	"2.0871"	"84700.0"
"4219"	"18.0"	"3946.0"	"1451.0"	"5.6441"	"313000.0"
"4220"	"38.0"	"1774.0"	"562.0"	"1.5615"	"108600.0"
"4221"	"18.0"	"937.0"	"364.0"	"7.7062"	"188300.0"
"4222"	"18.0"	"2079.0"	"545.0"	"4.6458"	"222800.0"
"4223"	"9.0"	"1194.0"	"385.0"	"7.2025"	"275000.0"
"4224"	"14.0"	"1639.0"	"582.0"	"1.5288"	"103400.0"
"4225"	"52.0"	"1715.0"	"614.0"	"2.1289"	"250000.0"
"4226"	"21.0"	"6047.0"	"1235.0"	"4.2098"	"193400.0"
"4227"	"19.0"	"844.0"	"414.0"	"2.1422"	"125000.0"
"4228"	"20.0"	"531.0"	"212.0"	"4.5938"	"106900.0"
"4229"	"25.0"	"845.0"	"330.0"	"1.5603"	"78100.0"
"4230"	"6.0"	"119.0"	"42.0"	"2.125"	"416700.0"
"4231"	"35.0"	"688.0"	"303.0"	"2.3946"	"141700.0"
"4232"	"37.0"	"707.0"	"274.0"	"2.0595"	"60700.0"
"4233"	"14.0"	"704.0"	"293.0"	"5.1129"	"251300.0"
"4234"	"17.0"	"417.0"	"136.0"	"2.3289"	"58200.0"
"4235"	"26.0"	"1282.0"	"525.0"	"4.4828"	"340700.0"
"4236"	"24.0"	"699.0"	"386.0"	"1.3007"	"94600.0"
"4237"	"8.0"	"6133.0"	"2324.0"	"2.9072"	"119200.0"
"4238"	"15.0"	"3868.0"	"1300.0"	"6.4789"	"287800.0"
"4239"	"24.0"	"1932.0"	"516.0"	"1.2969"	"160200.0"
"4240"	"25.0"	"961.0"	"385.0"	"4.0724"	"231400.0"
"4241"	"18.0"	"2311.0"	"756.0"	"6.9081"	"368700.0"
"4242"	"22.0"	"1141.0"	"554.0"	"4.5729"	"337500.0"
"4243"	"36.0"	"88.0"	"42.0"	"2.5313"	"162500.0"
"4244"	"6.0"	"4892.0"	"1621.0"	"3.7636"	"167600.0"
"4245"	"19.0"	"673.0"	"212.0"	"2.1763"	"168800.0"
"4246"	"28.0"	"2683.0"	"824.0"	"5.748"	"302100.0"
"4247"	"26.0"	"1560.0"	"631.0"	"3.1354"	"164300.0"
"4248"	"41.0"	"323.0"	"98.0"	"1.9531"	"45000.0"
"4249"	"21.0"	"2401.0"	"1138.0"	"8.3014"	"358500.0"
"4250"	"24.0"	"1593.0"	"484.0"	"6.8634"	"276500.0"
"4251"	"15.0"	"1448.0"	"468.0"	"8.7124"	"410500.0"
"4252"	"40.0"	"1285.0"	"559.0"	"3.975"	"213800.0"
"4253"	"29.0"	"590.0"	"183.0"	"3.0052"	"166700.0"
"4254"	"42.0"	"3124.0"	"1025.0"	"2.7375"	"120000.0"
"4255"	"4.0"	"1285.0"	"712.0"	"4.2895"	"186800.0"
"4256"	"14.0"	"2517.0"	"954.0"	"2.0674"	"65000.0"
"4257"	"52.0"	"287.0"	"184.0"	"3.9028"	"500001.0"
"4258"	"20.0"	"685.0"	"331.0"	"1.625"	"66800.0"
"4259"	"19.0"	"1607.0"	"505.0"	"5.0162"	"283100.0"
"4260"	"8.0"	"2169.0"	"619.0"	"3.9766"	"135800.0"
"4261"	"31.0"	"1164.0"	"289.0"	"2.9939"	"135500.0"
"4262"	"9.0"	"10323.0"	"3832.0"	"3.6033"	"132600.0"
"4263"	"28.0"	"688.0"	"221.0"	"5.2088"	"240900.0"
"4264"	"36.0"	"905.0"	"659.0"	"3.1146"	"373500.0"
"4265"	"20.0"	"981.0"	"399.0"	"4.3"	"275000.0"
"4266"	"41.0"	"527.0"	"275.0"	"4.0764"	"500001.0"
"4267"	"8.0"	"27.0"	"39.0"	"2.5893"	"83000.0"
"4268"	"23.0"	"2942.0"	"1386.0"	"3.0963"	"156900.0"
"4269"	"24.0"	"2048.0"	"476.0"	"3.2702"	"67300.0"
"4270"	"16.0"	"566.0"	"181.0"	"5.2522"	"125300.0"
"4271"	"40.0"	"452.0"	"187.0"	"4.569"	"333900.0"
"4272"	"34.0"	"1287.0"	"505.0"	"2.165"	"58700.0"
"4273"	"33.0"	"686.0"	"270.0"	"6.9096"	"341800.0"
"4274"	"21.0"	"984.0"	"443.0"	"4.625"	"222800.0"
"4275"	"10.0"	"898.0"	"228.0"	"1.9327"	"193800.0"
"4276"	"31.0"	"1468.0"	"339.0"	"3.2219"	"114700.0"
"4277"	"20.0"	"2957.0"	"1509.0"	"3.3892"	"323100.0"
"4278"	"23.0"	"889.0"	"345.0"	"2.6397"	"250000.0"
"4279"	"17.0"	"889.0"	"414.0"	"3.4187"	"200500.0"
"4280"	"3.0"	"6080.0"	"1920.0"	"6.2178"	"173900.0"
"4281"	"9.0"	"2827.0"	"1202.0"	"2.7374"	"150000.0"
"4282"	"16.0"	"1620.0"	"523.0"	"3.7404"	"89200.0"
"4283"	"25.0"	"3912.0"	"1121.0"	"5.257"	"226100.0"
"4284"	"15.0"	"470.0"	"342.0"	"3.2229"	"108300.0"
"4285"	"26.0"	"1557.0"	"669.0"	"4.4107"	"122500.0"
"4286"	"35.0"	"1870.0"	"412.0"	"3.0417"	"117300.0"
"4287"	"40.0"	"151.0"	"48.0"	"4.5625"	"100000.0"
"4288"	"52.0"	"1197.0"	"488.0"	"3.0149"	"218400.0"
"4289"	"42.0"	"821.0"	"300.0"	"1.9427"	"102200.0"
"4290"	"52.0"	"1163.0"	"361.0"	"15.0001"	"500001.0"
"4291"	"17.0"	"1749.0"	"618.0"	"3.1728"	"146800.0"
"4292"	"23.0"	"1480.0"	"634.0"	"3.86"	"300000.0"
"4293"	"23.0"	"4076.0"	"1809.0"	"5.4609"	"500001.0"
"4294"	"13.0"	"1417.0"	"510.0"	"3.9861"	"168100.0"
"4295"	"45.0"	"1093.0"	"475.0"	"2.5658"	"252000.0"
"4296"	"19.0"	"2496.0"	"1075.0"	"3.5569"	"128000.0"
"4297"	"17.0"	"47.0"	"27.0"	"2.4028"	"67500.0"
"4298"	"18.0"	"837.0"	"320.0"	"1.125"	"70500.0"
"4299"	"24.0"	"1401.0"	"453.0"	"4.5913"	"177600.0"
"4300"	"14.0"	"1540.0"	"464.0"	"3.8036"	"139600.0"
"4301"	"20.0"	"762.0"	"253.0"	"2.1111"	"105300.0"
"4302"	"52.0"	"121.0"	"40.0"	"3.3036"	"197500.0"
"4303"	"38.0"	"570.0"	"182.0"	"1.8333"	"127100.0"
"4304"	"15.0"	"703.0"	"185.0"	"3.6415"	"124200.0"
"4305"	"47.0"	"1003.0"	"329.0"	"2.5398"	"105700.0"
"4306"	"37.0"	"2048.0"	"651.0"	"3.0156"	"270300.0"
"4307"	"6.0"	"2319.0"	"787.0"	"3.5595"	"161000.0"
"4308"	"38.0"	"1871.0"	"504.0"	"2.4688"	"169000.0"
"4309"	"37.0"	"783.0"	"321.0"	"6.2583"	"386000.0"
"4310"	"10.0"	"8686.0"	"2666.0"	"6.3875"	"310700.0"
"4311"	"39.0"	"264.0"	"118.0"	"5.3245"	"250000.0"
"4312"	"17.0"	"730.0"	"306.0"	"2.3895"	"87500.0"
"4313"	"26.0"	"807.0"	"244.0"	"4.1563"	"135700.0"
"4314"	"45.0"	"568.0"	"139.0"	"1.7321"	"84400.0"
"4315"	"52.0"	"810.0"	"308.0"	"6.0948"	"358700.0"
"4316"	"18.0"	"475.0"	"228.0"	"7.5594"	"500001.0"
"4317"	"41.0"	"916.0"	"281.0"	"3.9688"	"169800.0"
"4318"	"8.0"	"728.0"	"174.0"	"2.4886"	"137500.0"
"4319"	"36.0"	"989.0"	"293.0"	"3.5272"	"213700.0"
"4320"	"35.0"	"1290.0"	"352.0"	"1.564"	"81800.0"
"4321"	"38.0"	"1240.0"	"355.0"	"1.6898"	"95100.0"
"4322"	"42.0"	"1311.0"	"352.0"	"2.9688"	"162800.0"
"4323"	"16.0"	"1002.0"	"303.0"	"6.6143"	"264100.0"
"4324"	"15.0"	"1180.0"	"289.0"	"6.712"	"240200.0"
"4325"	"52.0"	"1211.0"	"442.0"	"4.0208"	"323100.0"
"4326"	"21.0"	"2657.0"	"839.0"	"2.7569"	"127500.0"
"4327"	"16.0"	"931.0"	"336.0"	"5.7664"	"267500.0"
"4328"	"38.0"	"928.0"	"354.0"	"4.1417"	"270800.0"
"4329"	"27.0"	"1100.0"	"409.0"	"2.3243"	"85500.0"
"4330"	"35.0"	"1305.0"	"507.0"	"3.9543"	"214400.0"
"4331"	"50.0"	"979.0"	"516.0"	"4.6912"	"500001.0"
"4332"	"44.0"	"968.0"	"240.0"	"3.4688"	"183600.0"
"4333"	"33.0"	"1374.0"	"480.0"	"2.2197"	"138200.0"
"4334"	"52.0"	"574.0"	"267.0"	"5.6454"	"500001.0"
"4335"	"29.0"	"2013.0"	"432.0"	"3.1034"	"140800.0"
"4336"	"18.0"	"1340.0"	"421.0"	"5.2452"	"204900.0"
"4337"	"35.0"	"1054.0"	"449.0"	"4.0667"	"276900.0"
"4338"	"16.0"	"2103.0"	"745.0"	"5.6877"	"231400.0"
"4339"	"28.0"	"2131.0"	"885.0"	"4.9384"	"378100.0"
"4340"	"15.0"	"2418.0"	"665.0"	"5.0142"	"269900.0"
"4341"	"42.0"	"1779.0"	"622.0"	"5.1509"	"426500.0"
"4342"	"26.0"	"1868.0"	"497.0"	"2.7038"	"227100.0"
"4343"	"43.0"	"705.0"	"246.0"	"2.6402"	"185700.0"
"4344"	"42.0"	"1005.0"	"298.0"	"3.4297"	"195800.0"
"4345"	"4.0"	"5613.0"	"1696.0"	"7.2731"	"450400.0"
"4346"	"5.0"	"2565.0"	"902.0"	"6.1949"	"238700.0"
"4347"	"18.0"	"1312.0"	"434.0"	"6.5234"	"357400.0"
"4348"	"24.0"	"3308.0"	"714.0"	"4.1577"	"174100.0"
"4349"	"25.0"	"983.0"	"375.0"	"3.0469"	"136000.0"
"4350"	"10.0"	"958.0"	"380.0"	"2.6458"	"84800.0"
"4351"	"29.0"	"1188.0"	"385.0"	"4.7344"	"134600.0"
"4352"	"22.0"	"139.0"	"73.0"	"2.1979"	"152800.0"
"4353"	"52.0"	"1162.0"	"400.0"	"1.2475"	"104200.0"
"4354"	"19.0"	"2203.0"	"705.0"	"2.6696"	"185100.0"
"4355"	"41.0"	"1628.0"	"443.0"	"2.84"	"156100.0"
"4356"	"12.0"	"2104.0"	"703.0"	"2.3068"	"132300.0"
"4357"	"35.0"	"1933.0"	"918.0"	"3.9167"	"155700.0"
"4358"	"45.0"	"598.0"	"214.0"	"3.2813"	"105400.0"
"4359"	"16.0"	"1413.0"	"484.0"	"2.8085"	"105700.0"
"4360"	"5.0"	"3326.0"	"872.0"	"6.2073"	"272900.0"
"4361"	"52.0"	"727.0"	"464.0"	"3.9856"	"500001.0"
"4362"	"38.0"	"259.0"	"109.0"	"3.75"	"187500.0"
"4363"	"35.0"	"290.0"	"107.0"	"3.225"	"177100.0"
"4364"	"27.0"	"295.0"	"169.0"	"2.7411"	"350000.0"
"4365"	"31.0"	"1973.0"	"598.0"	"3.5139"	"192800.0"
"4366"	"50.0"	"970.0"	"373.0"	"5.8596"	"327600.0"
"4367"	"36.0"	"338.0"	"145.0"	"1.7885"	"62100.0"
"4368"	"13.0"	"1311.0"	"435.0"	"7.5402"	"340300.0"
"4369"	"38.0"	"633.0"	"247.0"	"5.9582"	"350700.0"
"4370"	"28.0"	"1057.0"	"267.0"	"3.125"	"156300.0"
"4371"	"41.0"	"783.0"	"403.0"	"4.1591"	"500001.0"
"4372"	"47.0"	"593.0"	"174.0"	"0.9589"	"90000.0"
"4373"	"46.0"	"805.0"	"431.0"	"2.8676"	"212000.0"
"4374"	"36.0"	"867.0"	"352.0"	"3.6467"	"346700.0"
"4375"	"28.0"	"1488.0"	"754.0"	"3.6429"	"332600.0"
"4376"	"35.0"	"1394.0"	"396.0"	"3.1799"	"86700.0"
"4377"	"31.0"	"1606.0"	"588.0"	"2.9844"	"127900.0"
"4378"	"15.0"	"1261.0"	"527.0"	"4.2422"	"159400.0"
"4379"	"11.0"	"901.0"	"345.0"	"4.2381"	"242700.0"
"4380"	"32.0"	"1131.0"	"461.0"	"3.5278"	"166100.0"
"4381"	"26.0"	"608.0"	"268.0"	"4.425"	"475000.0"
"4382"	"36.0"	"886.0"	"347.0"	"3.4868"	"208400.0"
"4383"	"29.0"	"2634.0"	"1022.0"	"6.1922"	"273200.0"
"4384"	"36.0"	"749.0"	"255.0"	"2.2333"	"61000.0"
"4385"	"26.0"	"654.0"	"199.0"	"6.5851"	"300000.0"
"4386"	"27.0"	"717.0"	"254.0"	"1.8906"	"104200.0"
"4387"	"19.0"	"1776.0"	"756.0"	"4.625"	"282200.0"
"4388"	"16.0"	"730.0"	"350.0"	"4.5112"	"139000.0"
"4389"	"14.0"	"1945.0"	"733.0"	"2.6906"	"95300.0"
"4390"	"29.0"	"3572.0"	"776.0"	"2.7562"	"160100.0"
"4391"	"16.0"	"595.0"	"262.0"	"3.588"	"266300.0"
"4392"	"48.0"	"946.0"	"452.0"	"3.0375"	"218500.0"
"4393"	"16.0"	"862.0"	"280.0"	"5.1786"	"376800.0"
"4394"	"37.0"	"314.0"	"205.0"	"2.3958"	"190800.0"
"4395"	"31.0"	"884.0"	"299.0"	"4.8409"	"264900.0"
"4396"	"46.0"	"543.0"	"248.0"	"3.2083"	"334300.0"
"4397"	"37.0"	"952.0"	"268.0"	"4.037"	"156900.0"
"4398"	"32.0"	"1331.0"	"284.0"	"3.7014"	"179600.0"
"4399"	"37.0"	"809.0"	"291.0"	"15.0001"	"500001.0"
"4400"	"32.0"	"1499.0"	"601.0"	"3.63"	"183400.0"
"4401"	"4.0"	"2429.0"	"716.0"	"5.4409"	"205100.0"
"4402"	"16.0"	"3836.0"	"1480.0"	"5.0923"	"257200.0"
"4403"	"18.0"	"3982.0"	"1483.0"	"4.0905"	"236500.0"
"4404"	"42.0"	"711.0"	"183.0"	"1.8681"	"59700.0"
"4405"	"17.0"	"992.0"	"312.0"	"6.9405"	"165200.0"
"4406"	"36.0"	"625.0"	"152.0"	"2.0242"	"65000.0"
"4407"	"34.0"	"1684.0"	"429.0"	"3.25"	"99600.0"
"4408"	"22.0"	"2048.0"	"1121.0"	"4.7009"	"500001.0"
"4409"	"42.0"	"551.0"	"266.0"	"4.5268"	"207400.0"
"4410"	"18.0"	"247.0"	"107.0"	"2.2583"	"78800.0"
"4411"	"52.0"	"823.0"	"302.0"	"3.2188"	"124200.0"
"4412"	"34.0"	"1660.0"	"576.0"	"4.5667"	"271500.0"
"4413"	"37.0"	"1936.0"	"968.0"	"2.693"	"174100.0"
"4414"	"37.0"	"1579.0"	"390.0"	"2.006"	"150000.0"
"4415"	"42.0"	"1052.0"	"317.0"	"3.9469"	"158200.0"
"4416"	"37.0"	"1092.0"	"274.0"	"3.5"	"160700.0"
"4417"	"25.0"	"1273.0"	"383.0"	"4.7609"	"378000.0"
"4418"	"45.0"	"1005.0"	"229.0"	"2.8167"	"114000.0"
"4419"	"44.0"	"1154.0"	"403.0"	"4.3611"	"268100.0"
"4420"	"36.0"	"648.0"	"203.0"	"4.7159"	"365900.0"
"4421"	"5.0"	"41.0"	"21.0"	"2.7"	"58800.0"
"4422"	"31.0"	"786.0"	"411.0"	"1.681"	"145500.0"
"4423"	"30.0"	"1719.0"	"459.0"	"2.227"	"91900.0"
"4424"	"25.0"	"1014.0"	"633.0"	"3.1433"	"500001.0"
"4425"	"23.0"	"1339.0"	"499.0"	"6.7061"	"322300.0"
"4426"	"46.0"	"817.0"	"310.0"	"3.0"	"246700.0"
"4427"	"8.0"	"36.0"	"18.0"	"2.625"	"187500.0"
"4428"	"32.0"	"904.0"	"295.0"	"4.0583"	"236200.0"
"4429"	"32.0"	"563.0"	"178.0"	"3.875"	"203000.0"
"4430"	"31.0"	"1005.0"	"401.0"	"3.5156"	"143000.0"
"4431"	"35.0"	"574.0"	"171.0"	"5.0384"	"200800.0"
"4432"	"23.0"	"1077.0"	"235.0"	"2.5"	"96300.0"
"4433"	"52.0"	"200.0"	"73.0"	"1.6923"	"262500.0"
"4434"	"52.0"	"1053.0"	"434.0"	"4.1429"	"380300.0"
"4435"	"17.0"	"670.0"	"341.0"	"4.3594"	"349000.0"
"4436"	"27.0"	"2645.0"	"1131.0"	"2.1927"	"116700.0"
"4437"	"51.0"	"586.0"	"231.0"	"4.375"	"332400.0"
"4438"	"25.0"	"3264.0"	"1433.0"	"3.7433"	"252100.0"
"4439"	"44.0"	"1112.0"	"470.0"	"1.9265"	"132700.0"
"4440"	"13.0"	"2257.0"	"1271.0"	"3.1446"	"177100.0"
"4441"	"52.0"	"825.0"	"384.0"	"3.2963"	"236100.0"
"4442"	"13.0"	"2243.0"	"923.0"	"2.3319"	"138500.0"
"4443"	"40.0"	"533.0"	"155.0"	"3.695"	"165200.0"
"4444"	"36.0"	"719.0"	"233.0"	"3.425"	"163200.0"
"4445"	"34.0"	"1243.0"	"431.0"	"1.8514"	"66500.0"
"4446"	"24.0"	"2102.0"	"695.0"	"5.6895"	"289000.0"
"4447"	"19.0"	"750.0"	"286.0"	"2.9509"	"114800.0"
"4448"	"11.0"	"633.0"	"199.0"	"3.125"	"148600.0"
"4449"	"11.0"	"204.0"	"86.0"	"2.375"	"100000.0"
"4450"	"15.0"	"1570.0"	"510.0"	"1.875"	"122300.0"
"4451"	"21.0"	"1308.0"	"509.0"	"2.0899"	"74800.0"
"4452"	"4.0"	"7653.0"	"2359.0"	"5.5601"	"213700.0"
"4453"	"44.0"	"786.0"	"344.0"	"4.2917"	"314700.0"
"4454"	"39.0"	"982.0"	"357.0"	"4.1953"	"226900.0"
"4455"	"6.0"	"318.0"	"91.0"	"5.2375"	"246400.0"
"4456"	"35.0"	"672.0"	"219.0"	"4.8456"	"146400.0"
"4457"	"43.0"	"1290.0"	"514.0"	"4.7031"	"302500.0"
"4458"	"26.0"	"23.0"	"9.0"	"6.1359"	"225000.0"
"4459"	"29.0"	"850.0"	"282.0"	"2.9324"	"137500.0"
"4460"	"34.0"	"2002.0"	"1138.0"	"4.1985"	"500001.0"
"4461"	"35.0"	"1152.0"	"356.0"	"3.7222"	"187500.0"
"4462"	"12.0"	"3204.0"	"1279.0"	"2.5181"	"105500.0"
"4463"	"52.0"	"1277.0"	"463.0"	"3.0507"	"107300.0"
"4464"	"24.0"	"1370.0"	"480.0"	"2.7644"	"97300.0"
"4465"	"44.0"	"1378.0"	"430.0"	"3.8819"	"143200.0"
"4466"	"26.0"	"1221.0"	"372.0"	"4.3601"	"144900.0"
"4467"	"15.0"	"2519.0"	"778.0"	"5.6958"	"253800.0"
"4468"	"30.0"	"851.0"	"195.0"	"2.4412"	"61600.0"
"4469"	"5.0"	"2965.0"	"794.0"	"2.6491"	"216700.0"
"4470"	"52.0"	"618.0"	"239.0"	"3.2292"	"225000.0"
"4471"	"15.0"	"485.0"	"171.0"	"5.9441"	"228200.0"
"4472"	"36.0"	"989.0"	"442.0"	"3.9625"	"288200.0"
"4473"	"30.0"	"501.0"	"185.0"	"2.5259"	"81300.0"
"4474"	"25.0"	"852.0"	"229.0"	"4.6167"	"237300.0"
"4475"	"44.0"	"1454.0"	"456.0"	"3.3229"	"226600.0"
"4476"	"21.0"	"4674.0"	"1712.0"	"3.6817"	"136100.0"
"4477"	"21.0"	"451.0"	"178.0"	"2.125"	"63300.0"
"4478"	"2.0"	"119.0"	"50.0"	"4.1"	"315000.0"
"4479"	"23.0"	"1988.0"	"658.0"	"4.7566"	"178300.0"
"4480"	"14.0"	"3100.0"	"2051.0"	"4.0018"	"143800.0"
"4481"	"22.0"	"1420.0"	"450.0"	"3.2687"	"131000.0"
"4482"	"19.0"	"1627.0"	"619.0"	"4.2361"	"191600.0"
"4483"	"36.0"	"1097.0"	"398.0"	"3.2717"	"130700.0"
"4484"	"13.0"	"1018.0"	"464.0"	"3.8047"	"204700.0"
"4485"	"36.0"	"842.0"	"219.0"	"1.4766"	"52800.0"
"4486"	"14.0"	"108.0"	"31.0"	"4.3897"	"71300.0"
"4487"	"14.0"	"2698.0"	"891.0"	"4.7027"	"227600.0"
"4488"	"27.0"	"755.0"	"414.0"	"3.875"	"258300.0"
"4489"	"32.0"	"1019.0"	"340.0"	"6.1104"	"240700.0"
"4490"	"29.0"	"726.0"	"225.0"	"2.1932"	"90600.0"
"4491"	"39.0"	"553.0"	"225.0"	"7.8496"	"490800.0"
"4492"	"11.0"	"883.0"	"281.0"	"13.1477"	"487000.0"
"4493"	"13.0"	"3749.0"	"1072.0"	"2.1602"	"221900.0"
"4494"	"21.0"	"1131.0"	"550.0"	"2.4779"	"165000.0"
"4495"	"26.0"	"2365.0"	"743.0"	"3.7533"	"87000.0"
"4496"	"26.0"	"980.0"	"342.0"	"6.2475"	"350000.0"
"4497"	"36.0"	"1815.0"	"697.0"	"3.7596"	"300000.0"
"4498"	"7.0"	"2147.0"	"706.0"	"4.0519"	"129200.0"
"4499"	"35.0"	"1333.0"	"427.0"	"5.2099"	"191400.0"
"4500"	"21.0"	"1269.0"	"505.0"	"2.98"	"259200.0"
"4501"	"29.0"	"2007.0"	"541.0"	"3.2738"	"78700.0"
"4502"	"12.0"	"1618.0"	"540.0"	"5.2951"	"386200.0"
"4503"	"27.0"	"878.0"	"325.0"	"3.4"	"196900.0"
"4504"	"20.0"	"2919.0"	"1191.0"	"2.3674"	"500001.0"
"4505"	"35.0"	"982.0"	"432.0"	"3.4219"	"92800.0"
"4506"	"43.0"	"1654.0"	"569.0"	"4.125"	"436800.0"
"4507"	"50.0"	"2080.0"	"488.0"	"1.7225"	"180000.0"
"4508"	"21.0"	"1446.0"	"371.0"	"2.4414"	"71900.0"
"4509"	"28.0"	"1964.0"	"703.0"	"2.4141"	"137500.0"
"4510"	"27.0"	"880.0"	"400.0"	"2.4167"	"131300.0"
"4511"	"40.0"	"2682.0"	"595.0"	"2.359"	"143400.0"
"4512"	"42.0"	"829.0"	"310.0"	"15.0001"	"500001.0"
"4513"	"42.0"	"324.0"	"131.0"	"6.4018"	"500001.0"
"4514"	"15.0"	"1580.0"	"473.0"	"7.5"	"316400.0"
"4515"	"35.0"	"2110.0"	"587.0"	"3.9479"	"203800.0"
"4516"	"29.0"	"933.0"	"227.0"	"1.6981"	"49400.0"
"4517"	"14.0"	"853.0"	"399.0"	"2.25"	"112500.0"
"4518"	"27.0"	"706.0"	"211.0"	"2.77"	"68400.0"
"4519"	"25.0"	"1603.0"	"673.0"	"2.11"	"223300.0"
"4520"	"23.0"	"320.0"	"109.0"	"4.2054"	"130600.0"
"4521"	"41.0"	"1426.0"	"632.0"	"1.5633"	"84500.0"
"4522"	"16.0"	"479.0"	"336.0"	"2.1406"	"55000.0"
"4523"	"37.0"	"946.0"	"295.0"	"1.6728"	"55400.0"
