"id"	"housing_median_age"	"households"	"median_income"	"median_house_value"
"14669"	"26.0"	"5894.0"	"6.5799"	"196600.0"
"14670"	"27.0"	"5581.0"	"5.1084"	"303800.0"
"14671"	"26.0"	"5682.0"	"2.2716"	"350000.0"
"14672"	"14.0"	"6022.0"	"2.3125"	"70000.0"
"14673"	"27.0"	"5586.0"	"3.3199"	"188800.0"
"14674"	"0.0"	"5463.0"	"4.4875"	"500001.0"
"14675"	"22.0"	"5958.0"	"2.1987"	"124000.0"
"14676"	"36.0"	"5275.0"	"4.0068"	"249500.0"
"14677"	"16.0"	"5814.0"	"1.7708"	"102600.0"
"14678"	"26.0"	"5725.0"	"5.8325"	"298900.0"
"14679"	"22.0"	"5373.0"	"5.1202"	"133800.0"
"14680"	"25.0"	"4562.0"	"3.8088"	"500001.0"
"14681"	"13.0"	"5766.0"	"2.16"	"259100.0"
"14682"	"0.0"	"5647.0"	"3.0806"	"106700.0"
"14683"	"27.0"	"5804.0"	"3.1131"	"77100.0"
"14684"	"26.0"	"4645.0"	"4.7953"	"210900.0"
"14685"	"27.0"	"5951.0"	"2.25"	"333300.0"
"14686"	"38.0"	"4725.0"	"3.5943"	"262400.0"
"14687"	"47.0"	"4804.0"	"4.875"	"163400.0"
"14688"	"15.0"	"5755.0"	"2.125"	"108900.0"
"14689"	"2.0"	"5808.0"	"1.6667"	"68100.0"
"14690"	"2.0"	"5729.0"	"2.5417"	"85400.0"
"14691"	"34.0"	"5504.0"	"2.6847"	"111300.0"
"14692"	"38.0"	"5565.0"	"3.7614"	"137500.0"
"14693"	"22.0"	"5334.0"	"3.2355"	"214200.0"
"14694"	"17.0"	"5886.0"	"8.5888"	"500001.0"
"14695"	"26.0"	"5150.0"	"1.9206"	"81300.0"
"14696"	"48.0"	"1906.0"	"3.6287"	"280800.0"
"14697"	"46.0"	"4748.0"	"3.599"	"140200.0"
"14698"	"39.0"	"5702.0"	"4.6167"	"273100.0"
"14699"	"39.0"	"5927.0"	"4.4375"	"154900.0"
"14700"	"44.0"	"5608.0"	"4.5938"	"102600.0"
"14701"	"47.0"	"5484.0"	"7.5847"	"375700.0"
"14702"	"28.0"	"5162.0"	"6.0573"	"254500.0"
"14703"	"9.0"	"5485.0"	"2.8239"	"150600.0"
"14704"	"16.0"	"5694.0"	"4.125"	"213000.0"
"14705"	"28.0"	"5895.0"	"1.5972"	"112500.0"
"14706"	"38.0"	"5241.0"	"1.9694"	"173200.0"
"14707"	"48.0"	"5990.0"	"5.2066"	"500001.0"
"14708"	"11.0"	"5525.0"	"2.7254"	"444400.0"
"14709"	"9.0"	"5620.0"	"1.528"	"131800.0"
"14710"	"36.0"	"5395.0"	"3.0"	"146700.0"
"14711"	"36.0"	"5419.0"	"3.1776"	"172600.0"
"14712"	"8.0"	"5800.0"	"6.0286"	"356000.0"
"14713"	"6.0"	"5996.0"	"2.1029"	"109400.0"
"14714"	"5.0"	"5714.0"	"2.4022"	"123400.0"
"14715"	"30.0"	"5354.0"	"3.7963"	"303100.0"
"14716"	"27.0"	"5631.0"	"2.8378"	"170000.0"
"14717"	"17.0"	"5881.0"	"2.0625"	"155000.0"
"14718"	"20.0"	"5454.0"	"3.1047"	"141400.0"
"14719"	"33.0"	"5629.0"	"3.1061"	"110200.0"
"14720"	"39.0"	"4863.0"	"1.9093"	"142900.0"
"14721"	"42.0"	"5654.0"	"4.5536"	"132400.0"
"14722"	"46.0"	"5453.0"	"2.9271"	"123200.0"
"14723"	"20.0"	"5559.0"	"1.9426"	"82300.0"
"14724"	"6.0"	"5871.0"	"3.4844"	"129500.0"
"14725"	"15.0"	"5739.0"	"4.8703"	"185100.0"
"14726"	"6.0"	"5598.0"	"2.5313"	"77700.0"
"14727"	"29.0"	"5590.0"	"1.7446"	"85200.0"
"14728"	"39.0"	"5509.0"	"2.8775"	"134100.0"
"14729"	"24.0"	"5815.0"	"3.8026"	"270000.0"
"14730"	"48.0"	"4386.0"	"7.2731"	"450400.0"
"14731"	"17.0"	"5554.0"	"4.5"	"266900.0"
"14732"	"36.0"	"5061.0"	"4.1303"	"146500.0"
"14733"	"30.0"	"5648.0"	"4.875"	"295400.0"
"14734"	"20.0"	"5783.0"	"2.75"	"72200.0"
"14735"	"38.0"	"5710.0"	"6.2513"	"240900.0"
"14736"	"18.0"	"5702.0"	"2.7143"	"138100.0"
"14737"	"14.0"	"5756.0"	"3.3988"	"147800.0"
"14738"	"38.0"	"5556.0"	"3.7452"	"83200.0"
"14739"	"18.0"	"5228.0"	"3.8542"	"200000.0"
"14740"	"0.0"	"5763.0"	"8.7835"	"444100.0"
"14741"	"17.0"	"5849.0"	"4.375"	"204700.0"
"14742"	"43.0"	"5526.0"	"3.775"	"125000.0"
"14743"	"32.0"	"5909.0"	"3.1103"	"281900.0"
"14744"	"7.0"	"5806.0"	"2.4519"	"98100.0"
"14745"	"33.0"	"5854.0"	"3.875"	"135600.0"
"14746"	"40.0"	"5839.0"	"1.4038"	"54300.0"
"14747"	"11.0"	"5570.0"	"2.375"	"113500.0"
"14748"	"16.0"	"5505.0"	"5.1637"	"500001.0"
"14749"	"37.0"	"5740.0"	"3.7237"	"108300.0"
"14750"	"35.0"	"5794.0"	"6.8939"	"383900.0"
"14751"	"19.0"	"5635.0"	"5.6435"	"500001.0"
"14752"	"2.0"	"5741.0"	"3.1548"	"157700.0"
"14753"	"6.0"	"5631.0"	"3.4375"	"156700.0"
"14754"	"18.0"	"5566.0"	"2.8365"	"139200.0"
"14755"	"50.0"	"5428.0"	"6.8872"	"305200.0"
"14756"	"15.0"	"5537.0"	"1.9355"	"166300.0"
"14757"	"13.0"	"5529.0"	"3.4063"	"271600.0"
"14758"	"47.0"	"4943.0"	"5.9088"	"288500.0"
"14759"	"9.0"	"5621.0"	"3.125"	"192200.0"
"14760"	"8.0"	"5727.0"	"3.0788"	"100000.0"
"14761"	"45.0"	"5577.0"	"2.6214"	"103800.0"
"14762"	"14.0"	"5804.0"	"3.2969"	"220000.0"
"14763"	"18.0"	"5955.0"	"4.3125"	"210100.0"
"14764"	"27.0"	"5823.0"	"4.8359"	"145300.0"
"14765"	"37.0"	"5843.0"	"1.7222"	"118500.0"
"14766"	"20.0"	"5342.0"	"3.3889"	"347900.0"
"14767"	"26.0"	"4982.0"	"3.4375"	"277700.0"
"14768"	"36.0"	"5910.0"	"8.0144"	"500001.0"
"14769"	"0.0"	"4708.0"	"5.8543"	"500001.0"
"14770"	"19.0"	"5699.0"	"5.6454"	"202800.0"
"14771"	"33.0"	"5569.0"	"2.212"	"132000.0"
"14772"	"37.0"	"5797.0"	"7.2639"	"332400.0"
"14773"	"0.0"	"5713.0"	"4.5893"	"290100.0"
"14774"	"34.0"	"5692.0"	"2.6038"	"155600.0"
"14775"	"39.0"	"5650.0"	"2.2019"	"134200.0"
"14776"	"29.0"	"5742.0"	"4.087"	"134800.0"
"14777"	"31.0"	"5493.0"	"4.625"	"273500.0"
"14778"	"45.0"	"4921.0"	"3.6273"	"150900.0"
"14779"	"18.0"	"5827.0"	"4.7031"	"255200.0"
"14780"	"17.0"	"5788.0"	"2.6522"	"65900.0"
"14781"	"18.0"	"5601.0"	"1.625"	"53000.0"
"14782"	"12.0"	"6001.0"	"1.8333"	"69800.0"
"14783"	"23.0"	"5479.0"	"4.4464"	"500001.0"
"14784"	"0.0"	"5664.0"	"3.5603"	"210000.0"
"14785"	"10.0"	"5125.0"	"8.5842"	"500001.0"
"14786"	"0.0"	"5702.0"	"3.93"	"390000.0"
"14787"	"20.0"	"5771.0"	"4.3542"	"142600.0"
"14788"	"31.0"	"5701.0"	"2.4423"	"102300.0"
"14789"	"40.0"	"4982.0"	"3.525"	"201700.0"
"14790"	"17.0"	"5706.0"	"5.6413"	"376600.0"
"14791"	"30.0"	"4115.0"	"5.9849"	"371000.0"
"14792"	"35.0"	"4783.0"	"2.7694"	"161900.0"
"14793"	"18.0"	"5807.0"	"2.6042"	"156700.0"
"14794"	"26.0"	"5584.0"	"1.6378"	"60300.0"
"14795"	"29.0"	"6042.0"	"4.5375"	"350000.0"
"14796"	"8.0"	"5782.0"	"2.875"	"82700.0"
"14797"	"31.0"	"5536.0"	"2.1382"	"104000.0"
"14798"	"21.0"	"5722.0"	"3.8529"	"212000.0"
"14799"	"23.0"	"5259.0"	"3.7381"	"290600.0"
"14800"	"38.0"	"4820.0"	"7.6281"	"341700.0"
"14801"	"38.0"	"5515.0"	"1.9949"	"380000.0"
"14802"	"26.0"	"5132.0"	"3.4047"	"294500.0"
"14803"	"0.0"	"5862.0"	"1.825"	"133000.0"
"14804"	"27.0"	"5491.0"	"2.5804"	"97900.0"
"14805"	"12.0"	"5827.0"	"1.7986"	"98900.0"
"14806"	"27.0"	"5505.0"	"2.3851"	"113700.0"
"14807"	"30.0"	"5833.0"	"3.1667"	"113900.0"
"14808"	"45.0"	"5660.0"	"2.25"	"56200.0"
"14809"	"28.0"	"5114.0"	"4.7118"	"274600.0"
"14810"	"16.0"	"5624.0"	"4.9904"	"221700.0"
"14811"	"35.0"	"5769.0"	"4.0357"	"128900.0"
"14812"	"26.0"	"5717.0"	"4.0132"	"174700.0"
"14813"	"37.0"	"5701.0"	"4.4792"	"212500.0"
"14814"	"0.0"	"5843.0"	"3.7404"	"247700.0"
"14815"	"0.0"	"5642.0"	"1.2962"	"110200.0"
"14816"	"8.0"	"5736.0"	"3.1103"	"188900.0"
"14817"	"36.0"	"5410.0"	"2.3229"	"118000.0"
"14818"	"35.0"	"5568.0"	"3.066"	"102600.0"
"14819"	"31.0"	"5836.0"	"2.4856"	"181300.0"
"14820"	"18.0"	"5745.0"	"3.2188"	"165100.0"
"14821"	"7.0"	"5782.0"	"3.7361"	"171800.0"
"14822"	"36.0"	"5796.0"	"3.1583"	"239200.0"
"14823"	"19.0"	"5659.0"	"3.7455"	"159600.0"
"14824"	"19.0"	"5852.0"	"3.705"	"185800.0"
"14825"	"14.0"	"5982.0"	"3.125"	"175900.0"
"14826"	"8.0"	"5825.0"	"12.4237"	"500001.0"
"14827"	"14.0"	"5817.0"	"0.5495"	"91700.0"
"14828"	"14.0"	"5680.0"	"1.8086"	"97100.0"
"14829"	"40.0"	"4578.0"	"4.3513"	"199600.0"
"14830"	"35.0"	"5587.0"	"4.7143"	"202900.0"
"14831"	"17.0"	"5839.0"	"2.375"	"93600.0"
"14832"	"15.0"	"5747.0"	"3.2583"	"147200.0"
"14833"	"0.0"	"5937.0"	"3.125"	"85600.0"
"14834"	"16.0"	"5796.0"	"4.175"	"190900.0"
"14835"	"13.0"	"5768.0"	"3.325"	"178200.0"
"14836"	"0.0"	"6051.0"	"0.8054"	"60000.0"
"14837"	"28.0"	"5579.0"	"4.5"	"158300.0"
"14838"	"17.0"	"5545.0"	"3.4219"	"156200.0"
"14839"	"23.0"	"5449.0"	"3.0638"	"113600.0"
"14840"	"38.0"	"5492.0"	"2.8594"	"81700.0"
"14841"	"19.0"	"5870.0"	"3.3214"	"131300.0"
"14842"	"36.0"	"5878.0"	"5.409"	"233900.0"
"14843"	"18.0"	"5906.0"	"4.0156"	"134700.0"
"14844"	"36.0"	"5594.0"	"6.0074"	"236500.0"
"14845"	"42.0"	"5920.0"	"12.0933"	"500001.0"
"14846"	"17.0"	"5652.0"	"4.9375"	"277000.0"
"14847"	"24.0"	"5861.0"	"2.0708"	"89600.0"
"14848"	"31.0"	"5651.0"	"6.8642"	"285400.0"
"14849"	"45.0"	"4226.0"	"6.4335"	"260600.0"
"14850"	"22.0"	"5495.0"	"4.6583"	"207300.0"
"14851"	"43.0"	"5104.0"	"2.885"	"162500.0"
"14852"	"26.0"	"5614.0"	"5.6385"	"196900.0"
"14853"	"20.0"	"5346.0"	"3.6453"	"201700.0"
"14854"	"25.0"	"4948.0"	"4.1591"	"332400.0"
"14855"	"8.0"	"5514.0"	"4.3693"	"234000.0"
"14856"	"40.0"	"5644.0"	"2.5667"	"139500.0"
"14857"	"43.0"	"5843.0"	"6.8145"	"339200.0"
"14858"	"36.0"	"5515.0"	"3.6736"	"192200.0"
"14859"	"17.0"	"5722.0"	"3.4327"	"100300.0"
"14860"	"34.0"	"5955.0"	"3.1607"	"57500.0"
"14861"	"33.0"	"5589.0"	"5.4496"	"205400.0"
"14862"	"18.0"	"5135.0"	"2.2402"	"450000.0"
"14863"	"6.0"	"5379.0"	"4.1932"	"269200.0"
"14864"	"5.0"	"5824.0"	"3.2059"	"350000.0"
"14865"	"31.0"	"5663.0"	"2.8375"	"166500.0"
"14866"	"2.0"	"5594.0"	"1.7225"	"180000.0"
"14867"	"16.0"	"5712.0"	"2.7955"	"157500.0"
"14868"	"30.0"	"5470.0"	"4.2381"	"229300.0"
"14869"	"31.0"	"5089.0"	"3.0481"	"210000.0"
"14870"	"32.0"	"5900.0"	"6.5772"	"245200.0"
"14871"	"34.0"	"5643.0"	"5.1032"	"464600.0"
"14872"	"35.0"	"5485.0"	"8.8467"	"450700.0"
"14873"	"31.0"	"5876.0"	"2.8365"	"90000.0"
"14874"	"47.0"	"5309.0"	"4.5938"	"126500.0"
"14875"	"34.0"	"5158.0"	"1.5931"	"88400.0"
"14876"	"39.0"	"5417.0"	"3.3616"	"89600.0"
"14877"	"17.0"	"5667.0"	"6.3612"	"482700.0"
"14878"	"41.0"	"5194.0"	"2.6611"	"74700.0"
"14879"	"21.0"	"5808.0"	"7.4219"	"500001.0"
"14880"	"0.0"	"5608.0"	"4.0625"	"355600.0"
"14881"	"35.0"	"5587.0"	"5.7376"	"218600.0"
"14882"	"36.0"	"5725.0"	"3.1551"	"205000.0"
"14883"	"49.0"	"5008.0"	"4.5881"	"136400.0"
"14884"	"15.0"	"5654.0"	"3.1217"	"178500.0"
"14885"	"36.0"	"5691.0"	"4.4777"	"282500.0"
"14886"	"16.0"	"5846.0"	"1.2857"	"99300.0"
"14887"	"6.0"	"6069.0"	"2.875"	"162500.0"
"14888"	"19.0"	"5454.0"	"3.5199"	"261400.0"
"14889"	"34.0"	"4954.0"	"2.0272"	"92700.0"
"14890"	"31.0"	"5594.0"	"3.6639"	"128600.0"
"14891"	"12.0"	"5873.0"	"1.2625"	"43000.0"
"14892"	"36.0"	"5713.0"	"2.6875"	"233300.0"
"14893"	"35.0"	"5784.0"	"4.5588"	"196400.0"
"14894"	"27.0"	"5456.0"	"2.395"	"80300.0"
"14895"	"33.0"	"5682.0"	"3.0087"	"159400.0"
"14896"	"18.0"	"5799.0"	"6.5249"	"324800.0"
"14897"	"18.0"	"5856.0"	"3.5625"	"194500.0"
"14898"	"35.0"	"5565.0"	"2.0119"	"75800.0"
"14899"	"40.0"	"4817.0"	"3.4394"	"162200.0"
"14900"	"19.0"	"5708.0"	"2.8194"	"93000.0"
"14901"	"38.0"	"4974.0"	"3.9909"	"236000.0"
"14902"	"19.0"	"6049.0"	"4.9167"	"187500.0"
"14903"	"36.0"	"5486.0"	"7.8195"	"390500.0"
"14904"	"21.0"	"5745.0"	"3.0938"	"155400.0"
"14905"	"0.0"	"5856.0"	"2.2639"	"128500.0"
"14906"	"0.0"	"6077.0"	"2.375"	"67500.0"
"14907"	"18.0"	"5301.0"	"5.5714"	"225900.0"
"14908"	"49.0"	"724.0"	"4.9516"	"153700.0"
"14909"	"16.0"	"5784.0"	"5.6204"	"406200.0"
"14910"	"36.0"	"5126.0"	"2.3963"	"114800.0"
"14911"	"20.0"	"5432.0"	"2.1727"	"145500.0"
"14912"	"23.0"	"5737.0"	"3.8056"	"165400.0"
"14913"	"0.0"	"5895.0"	"6.1159"	"470800.0"
"14914"	"32.0"	"5937.0"	"10.8634"	"381800.0"
"14915"	"29.0"	"5821.0"	"5.3994"	"237900.0"
"14916"	"16.0"	"5656.0"	"3.2596"	"98700.0"
"14917"	"14.0"	"5874.0"	"3.3542"	"153800.0"
"14918"	"35.0"	"5731.0"	"1.4375"	"96400.0"
"14919"	"17.0"	"5737.0"	"4.056"	"339100.0"
"14920"	"28.0"	"5890.0"	"11.1557"	"500001.0"
"14921"	"0.0"	"5327.0"	"3.2619"	"309600.0"
"14922"	"40.0"	"4834.0"	"3.5968"	"106300.0"
"14923"	"18.0"	"5653.0"	"4.4464"	"353100.0"
"14924"	"27.0"	"5870.0"	"2.0729"	"84700.0"
"14925"	"25.0"	"5496.0"	"3.7798"	"258400.0"
"14926"	"38.0"	"5831.0"	"6.5322"	"394000.0"
"14927"	"30.0"	"5136.0"	"10.06"	"500001.0"
"14928"	"21.0"	"5220.0"	"6.8317"	"446100.0"
"14929"	"34.0"	"5385.0"	"3.8651"	"189700.0"
"14930"	"13.0"	"5440.0"	"2.375"	"160800.0"
"14931"	"0.0"	"5286.0"	"4.4375"	"500001.0"
"14932"	"19.0"	"5418.0"	"4.3152"	"159300.0"
"14933"	"0.0"	"5833.0"	"4.2788"	"332500.0"
"14934"	"7.0"	"5711.0"	"5.0357"	"329800.0"
"14935"	"16.0"	"5973.0"	"4.0313"	"195500.0"
"14936"	"38.0"	"5279.0"	"2.6667"	"172400.0"
"14937"	"20.0"	"5638.0"	"2.4408"	"117300.0"
"14938"	"5.0"	"5791.0"	"3.7727"	"193000.0"
"14939"	"24.0"	"5787.0"	"5.0391"	"259800.0"
"14940"	"28.0"	"5809.0"	"2.3068"	"97300.0"
"14941"	"21.0"	"5703.0"	"3.1607"	"293800.0"
"14942"	"29.0"	"5608.0"	"2.1375"	"150000.0"
"14943"	"23.0"	"5514.0"	"3.3287"	"273400.0"
"14944"	"20.0"	"5447.0"	"2.0307"	"226700.0"
"14945"	"6.0"	"5921.0"	"3.375"	"136300.0"
"14946"	"18.0"	"5627.0"	"2.1136"	"57300.0"
"14947"	"7.0"	"5771.0"	"3.3846"	"168100.0"
"14948"	"4.0"	"5774.0"	"2.3357"	"175000.0"
"14949"	"15.0"	"5716.0"	"2.4717"	"77100.0"
"14950"	"17.0"	"5762.0"	"5.5"	"241400.0"
"14951"	"9.0"	"5787.0"	"4.9464"	"150300.0"
"14952"	"28.0"	"5685.0"	"4.6172"	"238300.0"
"14953"	"31.0"	"5746.0"	"1.6823"	"83800.0"
"14954"	"31.0"	"5784.0"	"4.8274"	"174100.0"
"14955"	"38.0"	"5765.0"	"2.5812"	"91700.0"
"14956"	"27.0"	"5799.0"	"5.9499"	"345800.0"
"14957"	"25.0"	"5766.0"	"4.2411"	"258900.0"
"14958"	"27.0"	"5595.0"	"3.2596"	"85400.0"
"14959"	"8.0"	"5696.0"	"1.4688"	"56800.0"
"14960"	"19.0"	"5884.0"	"2.1471"	"239300.0"
"14961"	"44.0"	"5066.0"	"5.2699"	"204200.0"
"14962"	"28.0"	"5420.0"	"1.5506"	"52300.0"
"14963"	"11.0"	"5854.0"	"5.1708"	"418800.0"
"14964"	"13.0"	"5953.0"	"1.8095"	"78100.0"
"14965"	"4.0"	"5662.0"	"0.9751"	"95500.0"
"14966"	"31.0"	"6026.0"	"5.8691"	"360000.0"
"14967"	"16.0"	"5708.0"	"3.1111"	"119300.0"
"14968"	"36.0"	"5381.0"	"2.7301"	"190400.0"
"14969"	"26.0"	"5513.0"	"5.8426"	"259400.0"
"14970"	"33.0"	"5812.0"	"6.0332"	"244900.0"
"14971"	"17.0"	"5760.0"	"2.9583"	"175400.0"
"14972"	"32.0"	"5127.0"	"5.7578"	"347700.0"
"14973"	"0.0"	"5767.0"	"4.6477"	"450000.0"
"14974"	"37.0"	"5771.0"	"4.9783"	"163900.0"
"14975"	"0.0"	"5959.0"	"5.0677"	"233300.0"
"14976"	"19.0"	"5594.0"	"3.8816"	"134600.0"
"14977"	"35.0"	"5537.0"	"2.793"	"76500.0"
"14978"	"31.0"	"5454.0"	"3.3553"	"113500.0"
"14979"	"19.0"	"5378.0"	"2.0643"	"57600.0"
"14980"	"8.0"	"5758.0"	"6.9533"	"500001.0"
"14981"	"0.0"	"5789.0"	"8.2664"	"500001.0"
"14982"	"16.0"	"5779.0"	"2.6563"	"155000.0"
"14983"	"47.0"	"5661.0"	"5.7843"	"110100.0"
"14984"	"0.0"	"5736.0"	"2.945"	"431400.0"
"14985"	"18.0"	"5778.0"	"2.1875"	"58000.0"
"14986"	"24.0"	"5698.0"	"4.3636"	"179700.0"
"14987"	"24.0"	"5480.0"	"4.9236"	"273500.0"
"14988"	"7.0"	"5853.0"	"2.8167"	"114000.0"
"14989"	"17.0"	"5908.0"	"6.1648"	"371900.0"
"14990"	"35.0"	"5661.0"	"5.9285"	"496000.0"
"14991"	"17.0"	"5789.0"	"3.4398"	"134300.0"
"14992"	"37.0"	"5007.0"	"2.5405"	"69600.0"
"14993"	"33.0"	"4544.0"	"7.5426"	"351700.0"
"14994"	"9.0"	"5473.0"	"1.8641"	"108200.0"
"14995"	"34.0"	"4620.0"	"2.2708"	"175000.0"
"14996"	"42.0"	"6066.0"	"4.9583"	"87500.0"
"14997"	"0.0"	"5739.0"	"3.1711"	"200800.0"
"14998"	"8.0"	"4967.0"	"5.6271"	"374800.0"
"14999"	"21.0"	"5468.0"	"3.2196"	"175800.0"
"15000"	"34.0"	"5380.0"	"1.2059"	"255000.0"
"15001"	"3.0"	"5488.0"	"2.6218"	"350900.0"
"15002"	"11.0"	"5822.0"	"3.5491"	"261100.0"
"15003"	"21.0"	"5733.0"	"3.1738"	"97600.0"
"15004"	"34.0"	"5796.0"	"6.3822"	"362500.0"
"15005"	"21.0"	"4741.0"	"2.1176"	"124100.0"
"15006"	"13.0"	"5451.0"	"2.6364"	"93800.0"
"15007"	"25.0"	"5646.0"	"2.9107"	"143100.0"
"15008"	"17.0"	"5785.0"	"4.5739"	"190500.0"
"15009"	"30.0"	"5486.0"	"2.0625"	"124500.0"
"15010"	"26.0"	"5769.0"	"3.8615"	"139300.0"
"15011"	"0.0"	"5715.0"	"7.2354"	"391100.0"
"15012"	"15.0"	"5761.0"	"3.925"	"251300.0"
"15013"	"7.0"	"5290.0"	"1.9209"	"179200.0"
"15014"	"8.0"	"5485.0"	"6.0194"	"292300.0"
"15015"	"29.0"	"5512.0"	"2.5506"	"230800.0"
"15016"	"31.0"	"5579.0"	"5.9582"	"288000.0"
"15017"	"34.0"	"5287.0"	"3.0083"	"181900.0"
"15018"	"43.0"	"4616.0"	"4.1667"	"197700.0"
"15019"	"20.0"	"5484.0"	"3.8667"	"189700.0"
"15020"	"9.0"	"5625.0"	"3.3214"	"209300.0"
"15021"	"17.0"	"5713.0"	"5.1727"	"230200.0"
"15022"	"16.0"	"5913.0"	"10.5045"	"500001.0"
"15023"	"21.0"	"5011.0"	"3.0212"	"208200.0"
"15024"	"36.0"	"6036.0"	"1.8958"	"137500.0"
"15025"	"8.0"	"5605.0"	"6.7058"	"495900.0"
"15026"	"10.0"	"5360.0"	"2.3438"	"154300.0"
"15027"	"35.0"	"5394.0"	"2.375"	"79800.0"
"15028"	"18.0"	"5691.0"	"3.0491"	"158200.0"
"15029"	"8.0"	"5770.0"	"2.3333"	"99800.0"
"15030"	"31.0"	"5600.0"	"3.06"	"243800.0"
"15031"	"17.0"	"5778.0"	"4.5769"	"254500.0"
"15032"	"27.0"	"5865.0"	"3.5893"	"146400.0"
"15033"	"8.0"	"5755.0"	"2.4196"	"194400.0"
"15034"	"35.0"	"5572.0"	"3.8547"	"208300.0"
"15035"	"29.0"	"5414.0"	"3.0729"	"104800.0"
"15036"	"30.0"	"5921.0"	"2.4398"	"150000.0"
"15037"	"26.0"	"5920.0"	"5.3209"	"185000.0"
"15038"	"34.0"	"5515.0"	"2.1179"	"153100.0"
"15039"	"34.0"	"5705.0"	"2.7463"	"156100.0"
"15040"	"14.0"	"5593.0"	"3.7277"	"165100.0"
"15041"	"32.0"	"5777.0"	"3.9808"	"160200.0"
"15042"	"33.0"	"5248.0"	"5.2363"	"310000.0"
"15043"	"16.0"	"5895.0"	"9.3399"	"500001.0"
"15044"	"11.0"	"5768.0"	"3.5114"	"197500.0"
"15045"	"12.0"	"5835.0"	"3.0288"	"164400.0"
"15046"	"19.0"	"5289.0"	"2.2348"	"146600.0"
"15047"	"40.0"	"5923.0"	"2.7232"	"123200.0"
"15048"	"30.0"	"5806.0"	"3.6"	"83200.0"
"15049"	"31.0"	"5528.0"	"2.7361"	"83300.0"
"15050"	"38.0"	"5821.0"	"4.2802"	"194800.0"
"15051"	"14.0"	"5878.0"	"3.2632"	"180900.0"
"15052"	"44.0"	"5607.0"	"10.5144"	"345900.0"
"15053"	"17.0"	"5698.0"	"4.425"	"268400.0"
"15054"	"23.0"	"5807.0"	"8.248"	"498800.0"
"15055"	"38.0"	"5817.0"	"8.5325"	"224100.0"
"15056"	"29.0"	"5816.0"	"4.0625"	"145000.0"
"15057"	"10.0"	"5824.0"	"0.8991"	"78900.0"
"15058"	"44.0"	"5531.0"	"3.6522"	"80200.0"
"15059"	"18.0"	"5876.0"	"4.5083"	"188000.0"
"15060"	"2.0"	"5858.0"	"10.6605"	"500001.0"
"15061"	"27.0"	"5128.0"	"5.6488"	"234600.0"
"15062"	"29.0"	"5782.0"	"3.5682"	"500001.0"
"15063"	"27.0"	"5658.0"	"2.7222"	"64600.0"
"15064"	"0.0"	"5717.0"	"7.9976"	"500001.0"
"15065"	"35.0"	"5753.0"	"3.9375"	"148700.0"
"15066"	"17.0"	"5948.0"	"3.8125"	"204200.0"
"15067"	"32.0"	"5361.0"	"2.0074"	"66900.0"
"15068"	"40.0"	"5766.0"	"5.0258"	"161800.0"
"15069"	"8.0"	"5864.0"	"2.0536"	"186400.0"
"15070"	"0.0"	"5401.0"	"3.9375"	"402900.0"
"15071"	"33.0"	"5111.0"	"4.0121"	"279700.0"
"15072"	"33.0"	"5269.0"	"6.2631"	"266000.0"
"15073"	"26.0"	"5581.0"	"1.9832"	"122100.0"
"15074"	"31.0"	"5877.0"	"6.0132"	"150800.0"
"15075"	"28.0"	"4811.0"	"4.2099"	"189800.0"
"15076"	"31.0"	"5270.0"	"3.5255"	"132100.0"
"15077"	"25.0"	"5673.0"	"1.2857"	"47000.0"
"15078"	"30.0"	"5710.0"	"5.0113"	"158600.0"
"15079"	"17.0"	"5176.0"	"3.4812"	"160200.0"
"15080"	"0.0"	"5688.0"	"3.0833"	"328100.0"
"15081"	"39.0"	"5294.0"	"2.1418"	"130600.0"
"15082"	"24.0"	"5570.0"	"2.462"	"254000.0"
"15083"	"38.0"	"5581.0"	"4.1964"	"258100.0"
"15084"	"34.0"	"6023.0"	"2.3125"	"162500.0"
"15085"	"18.0"	"5785.0"	"3.4306"	"74300.0"
"15086"	"36.0"	"6068.0"	"2.1042"	"87500.0"
"15087"	"2.0"	"5797.0"	"2.2206"	"63200.0"
"15088"	"15.0"	"5707.0"	"3.4453"	"176700.0"
"15089"	"43.0"	"5696.0"	"5.143"	"176500.0"
"15090"	"29.0"	"5064.0"	"1.7451"	"89600.0"
"15091"	"21.0"	"5434.0"	"10.3983"	"500001.0"
"15092"	"28.0"	"5783.0"	"10.2666"	"500001.0"
"15093"	"35.0"	"5550.0"	"1.2762"	"253600.0"
"15094"	"24.0"	"5524.0"	"3.25"	"301000.0"
"15095"	"19.0"	"5855.0"	"2.0278"	"58800.0"
"15096"	"19.0"	"5602.0"	"7.6107"	"423200.0"
"15097"	"45.0"	"5191.0"	"3.205"	"101900.0"
"15098"	"33.0"	"5857.0"	"4.0924"	"244200.0"
"15099"	"27.0"	"5748.0"	"7.5898"	"330200.0"
"15100"	"0.0"	"6048.0"	"0.75"	"162500.0"
"15101"	"32.0"	"5835.0"	"2.3937"	"82100.0"
"15102"	"43.0"	"5592.0"	"8.4839"	"406700.0"
"15103"	"39.0"	"5475.0"	"5.0164"	"165200.0"
"15104"	"37.0"	"5439.0"	"3.428"	"140700.0"
"15105"	"26.0"	"5668.0"	"1.808"	"58500.0"
"15106"	"38.0"	"5807.0"	"8.2375"	"388300.0"
